character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
千早爱音,牙白牙,牙白牙,phrase_3char,5,"""[\""牙白牙\"", \""牙白牙白牙白！！！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:05:55.000\"", \""00:05:56.000\"", \""00:05:56.000\"", \""00:06:24.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,无法识别,无法识别,phrase_4char,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,会,会,word,5,"""[\""等会这相框上的，是我吗？？\"", \""等会……这相框上的，是我吗？？\"", \""y等会？？你们难\""]""","""[\""00:04:23.000\"", \""00:04:24.000\"", \""00:04:35.000\"", \""00:04:36.000\"", \""00:09:50.000\""]""",high,BV1SZJP6mEjy
千早爱音,啊,啊,word,5,"""[\""啊！是灯灯！太好了！你能替我\"", \""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\""]""","""[\""00:06:08.000\"", \""00:06:09.000\"", \""00:06:15.000\"", \""00:06:15.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,无,无,word,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,法,法,word,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,识,识,word,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,谣,谣,word,5,"""[\""谣言害人呐！说好的不信谣\"", \""谣言害人呐！说好的不信谣不传谣呢？\""]""","""[\""00:06:47.000\"", \""00:06:47.000\"", \""00:06:48.000\"", \""00:06:48.000\"", \""00:06:48.000\""]""",high,BV1SZJP6mEjy
千早爱音,起,起,word,5,"""[\""对不起对不起！借过一下！\"", \""事情还得从上周五说起\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:01:54.000\"", \""00:01:54.000\"", \""00:04:50.000\"", \""00:06:24.000\"", \""00:09:05.000\""]""",high,BV1SZJP6mEjy
千早爱音,必须,必须,phrase_2char,4,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\"", \""没时间解释了！我必须现在就走！灯灯\""]""","""[\""00:06:01.000\"", \""00:06:02.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,我必,我必,phrase_2char,4,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\"", \""没时间解释了！我必须现在就走！灯灯\""]""","""[\""00:06:01.000\"", \""00:06:02.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
