character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
高松灯,素世为,素世为,phrase_3char,2,"""[\""素世为什么要这么做\"", \""素世为什么\""]""","""[\""00:07:39.000\"", \""00:07:49.000\""]""",high,BV1AST4zJEg6
高松灯,能感觉,能感觉,phrase_3char,2,"""[\""小爱，出事了………我能感觉到\"", \""小爱，出事了.我能感觉到\""]""","""[\""00:05:01.000\"", \""00:05:03.000\""]""",high,BV1AST4zJEg6
高松灯,问你为,问你为,phrase_3char,2,"""[\""我问你为\"", \""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:03.000\"", \""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,世为什么,世为什么,phrase_4char,2,"""[\""素世为什么要这么做\"", \""素世为什么\""]""","""[\""00:07:39.000\"", \""00:07:49.000\""]""",high,BV1AST4zJEg6
高松灯,为什么要,为什么要,phrase_4char,2,"""[\""素世为什么要这么做\"", \""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:07:39.000\"", \""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,我能感觉,我能感觉,phrase_4char,2,"""[\""小爱，出事了………我能感觉到\"", \""小爱，出事了.我能感觉到\""]""","""[\""00:05:01.000\"", \""00:05:03.000\""]""",high,BV1AST4zJEg6
高松灯,我问你为,我问你为,phrase_4char,2,"""[\""我问你为\"", \""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:03.000\"", \""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,素世为什,素世为什,phrase_4char,2,"""[\""素世为什么要这么做\"", \""素世为什么\""]""","""[\""00:07:39.000\"", \""00:07:49.000\""]""",high,BV1AST4zJEg6
高松灯,能感觉到,能感觉到,phrase_4char,2,"""[\""小爱，出事了………我能感觉到\"", \""小爱，出事了.我能感觉到\""]""","""[\""00:05:01.000\"", \""00:05:03.000\""]""",high,BV1AST4zJEg6
高松灯,到,到,word,2,"""[\""小爱，出事了………我能感觉到\"", \""小爱，出事了.我能感觉到\""]""","""[\""00:05:01.000\"", \""00:05:03.000\""]""",high,BV1AST4zJEg6
高松灯,告,告,word,2,"""[\""素世.·.··告诉我·……发生\"", \""小爱还碰过哪里？告诉我！\""]""","""[\""00:06:56.000\"", \""00:08:21.000\""]""",high,BV1AST4zJEg6
高松灯,回,回,word,2,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\"", \""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,很,很,word,2,"""[\""素世，很累·很冷\""]""","""[\""00:03:39.000\"", \""00:03:39.000\""]""",high,BV1AST4zJEg6
高松灯,感,感,word,2,"""[\""小爱，出事了………我能感觉到\"", \""小爱，出事了.我能感觉到\""]""","""[\""00:05:01.000\"", \""00:05:03.000\""]""",high,BV1AST4zJEg6
高松灯,是,是,word,2,"""[\""是自己的心\"", \""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:07:32.000\"", \""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,答,答,word,2,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\"", \""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,觉,觉,word,2,"""[\""小爱，出事了………我能感觉到\"", \""小爱，出事了.我能感觉到\""]""","""[\""00:05:01.000\"", \""00:05:03.000\""]""",high,BV1AST4zJEg6
高松灯,诉,诉,word,2,"""[\""素世.·.··告诉我·……发生\"", \""小爱还碰过哪里？告诉我！\""]""","""[\""00:06:56.000\"", \""00:08:21.000\""]""",high,BV1AST4zJEg6
高松灯,过,过,word,2,"""[\""灯转过身，盯着哭泣的素世\"", \""小爱还碰过哪里？告诉我！\""]""","""[\""00:07:01.000\"", \""00:08:21.000\""]""",high,BV1AST4zJEg6
高松灯,还,还,word,2,"""[\""小爱还\"", \""小爱还碰过哪里？告诉我！\""]""","""[\""00:08:20.000\"", \""00:08:21.000\""]""",high,BV1AST4zJEg6
高松灯,这,这,word,2,"""[\""素世为什么要这么做\"", \""这里，和小爱也亲\""]""","""[\""00:07:39.000\"", \""00:08:15.000\""]""",high,BV1AST4zJEg6
高松灯,里,里,word,2,"""[\""这里，和小爱也亲\"", \""小爱还碰过哪里？告诉我！\""]""","""[\""00:08:15.000\"", \""00:08:21.000\""]""",high,BV1AST4zJEg6
高松灯,问,问,word,2,"""[\""我问你为\"", \""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:03.000\"", \""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,不是,不是,fixed_pattern,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,没事,没事,fixed_pattern,1,"""[\""我，我没事，我要去找\""]""","""[\""00:05:11.000\""]""",high,BV1AST4zJEg6
高松灯,不是,不是,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,不能,不能,phrase_2char,1,"""[\""不行，不能让你，独占\""]""","""[\""00:08:43.000\""]""",high,BV1AST4zJEg6
高松灯,不行,不行,phrase_2char,1,"""[\""不行，不能让你，独占\""]""","""[\""00:08:43.000\""]""",high,BV1AST4zJEg6
高松灯,不许,不许,phrase_2char,1,"""[\""不许你提小爱\""]""","""[\""00:08:35.000\""]""",high,BV1AST4zJEg6
高松灯,么做,么做,phrase_2char,1,"""[\""素世为什么要这么做\""]""","""[\""00:07:39.000\""]""",high,BV1AST4zJEg6
高松灯,也亲,也亲,phrase_2char,1,"""[\""这里，和小爱也亲\""]""","""[\""00:08:15.000\""]""",high,BV1AST4zJEg6
高松灯,了小,了小,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,你带,你带,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,你提,你提,phrase_2char,1,"""[\""不许你提小爱\""]""","""[\""00:08:35.000\""]""",high,BV1AST4zJEg6
高松灯,候不,候不,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,去找,去找,phrase_2char,1,"""[\""我，我没事，我要去找\""]""","""[\""00:05:11.000\""]""",high,BV1AST4zJEg6
高松灯,发生,发生,phrase_2char,1,"""[\""素世.·.··告诉我·……发生\""]""","""[\""00:06:56.000\""]""",high,BV1AST4zJEg6
高松灯,和小,和小,phrase_2char,1,"""[\""这里，和小爱也亲\""]""","""[\""00:08:15.000\""]""",high,BV1AST4zJEg6
高松灯,哪里,哪里,phrase_2char,1,"""[\""小爱还碰过哪里？告诉我！\""]""","""[\""00:08:21.000\""]""",high,BV1AST4zJEg6
高松灯,哭泣,哭泣,phrase_2char,1,"""[\""灯转过身，盯着哭泣的素世\""]""","""[\""00:07:01.000\""]""",high,BV1AST4zJEg6
高松灯,天黑,天黑,phrase_2char,1,"""[\""素世.天黑了\""]""","""[\""00:03:49.000\""]""",high,BV1AST4zJEg6
高松灯,她走,她走,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,己的,己的,phrase_2char,1,"""[\""是自己的心\""]""","""[\""00:07:32.000\""]""",high,BV1AST4zJEg6
高松灯,带她,带她,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,很冷,很冷,phrase_2char,1,"""[\""素世，很累·很冷\""]""","""[\""00:03:39.000\""]""",high,BV1AST4zJEg6
高松灯,很累,很累,phrase_2char,1,"""[\""素世，很累·很冷\""]""","""[\""00:03:39.000\""]""",high,BV1AST4zJEg6
高松灯,我没,我没,phrase_2char,1,"""[\""我，我没事，我要去找\""]""","""[\""00:05:11.000\""]""",high,BV1AST4zJEg6
